Price,Close,High,Low,Open,Volume,Daily_Return,MA_7,Volatility
Ticker,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,,,
Date,,,,,,,,
2020-02-08,223.14651489257812,226.5880889892578,215.38629150390625,222.51097106933594,16741203125,0.0018877716176568526,204.31072780064173,0.029734780900954213
2020-02-09,228.5785675048828,229.86424255371094,222.98223876953125,222.98223876953125,15031356241,0.02434298655714895,210.01944623674666,0.029774431300466794
2020-02-10,223.522705078125,229.1846160888672,218.08004760742188,228.54913330078125,16210008511,-0.02211870728715548,214.82768031529017,0.034801904868371
2020-02-11,235.8511962890625,236.54713439941406,218.61761474609375,223.3849334716797,16964695963,0.055155431331365135,221.4849090576172,0.03415151508112484
2020-02-12,265.4061279296875,272.3988342285156,235.89627075195312,235.89822387695312,24545049386,0.12531177329455678,230.22432163783483,0.04679244639639161
2020-02-13,268.0992431640625,273.7410583496094,258.9225158691406,265.0527038574219,25801317504,0.010147147902660691,238.1900591169085,0.04803831576461899
2020-02-14,284.2174987792969,285.0564270019531,262.76251220703125,268.0232849121094,23558253463,0.060120481598565645,246.97455051967077,0.0487678982441789
2020-02-15,264.72857666015625,287.1236877441406,264.2796630859375,284.5613098144531,23682452994,-0.06857045116097638,252.9148450578962,0.06243569824421112
2020-02-16,259.89471435546875,272.8824462890625,242.48440551757812,264.904052734375,25152366643,-0.018259692118138604,257.3885803222656,0.06469835697464532
2020-02-17,266.3634338378906,266.8712463378906,244.3353271484375,259.89056396484375,26024080089,0.02488976929932618,263.50868443080356,0.061948252478755184
2020-02-18,281.944580078125,283.1961364746094,261.4638977050781,266.5088195800781,26511477187,0.05849581534422277,270.0934535435268,0.06221384642832915
2020-02-19,259.76397705078125,283.5379333496094,259.76397705078125,282.0362854003906,22679414413,-0.07867008126631714,269.2874319893973,0.056218254042301595
2020-02-20,257.949462890625,263.6954040527344,250.95126342773438,259.8198547363281,23229828870,-0.006985241682689214,267.83746337890625,0.05598937327855255
2020-02-21,265.6006164550781,267.0048522949219,255.6890869140625,257.89111328125,20867593292,0.029661444062387243,265.1779087611607,0.05113618537723855
2020-02-22,262.33172607421875,266.38720703125,258.91314697265625,265.55157470703125,16906032862,-0.012307540639357906,264.8355015345982,0.04404976149327826
2020-02-23,273.754150390625,273.754150390625,261.96051025390625,262.2784118652344,19585998814,0.04354190965516169,266.815420968192,0.04603478513696487
2020-02-24,265.2164306640625,275.5395202636719,259.6251525878906,273.705078125,22400845640,-0.031187544424001845,266.6515633719308,0.0475367319703864
2020-02-25,247.81759643554688,265.4314880371094,246.85899353027344,265.28338623046875,21878882134,-0.06560239946277657,261.77627999441967,0.04533335377836338
2020-02-26,225.68026733398438,249.6497039794922,221.2665557861328,247.74020385742188,26235617201,-0.08932912521133274,256.9071786063058,0.04784521268716401
2020-02-27,226.75338745117188,237.2289276123047,212.66452026367188,225.68704223632812,25645522790,0.0047550462867866905,252.45059640066964,0.04853278695219991
2020-02-28,226.760498046875,234.2089385986328,216.34620666503906,226.98760986328125,22563530559,3.135827774425337e-05,246.90200805664062,0.044921256095923526
2020-02-29,219.8485107421875,232.25662231445312,219.8485107421875,226.8334503173828,18181296376,-0.030481443479889903,240.83297729492188,0.04483038773960368
2020-03-01,218.97059631347656,226.67788696289062,214.13043212890625,219.752685546875,18179807469,-0.003993269846346403,233.00675528390067,0.03552099328305907
2020-03-02,230.5697784423828,232.81158447265625,217.28428649902344,218.7116241455078,20305587789,0.05297141408109862,228.05723353794642,0.04757645300391948
2020-03-03,224.47962951660156,232.3258056640625,221.732666015625,230.5239715576172,19853178572,-0.026413474337024234,224.7232382638114,0.04326230045363553
2020-03-04,224.51797485351562,228.04042053222656,222.08888244628906,224.56533813476562,16567075208,0.00017081878207236834,224.55719648088728,0.02729498210225688
2020-03-05,229.2681884765625,234.3644561767578,224.6418914794922,224.6418914794922,18201291785,0.02115738673549905,224.9164537702288,0.02849139225956375
2020-03-06,243.52529907226562,243.5549774169922,228.7435760498047,229.16842651367188,19374772256,0.06218529788383864,227.3114253452846,0.036393619030441186
2020-03-07,237.85308837890625,249.97848510742188,237.55128479003906,243.7501983642578,19431652027,-0.023292079775564356,229.88350786481584,0.035113407296123965
2020-03-08,200.68905639648438,237.7806854248047,200.6029815673828,237.7806854248047,21381823651,-0.15624784288366522,227.27185930524553,0.07312639427546606
2020-03-09,201.986328125,207.45140075683594,192.2698974609375,201.31849670410156,23645428606,0.006464088036532978,223.18850925990515,0.06842094828731721
2020-03-10,200.76724243164062,205.71424865722656,198.0644989013672,202.86395263671875,18344930072,-0.0060354861869905685,219.801025390625,0.06836572379156976
2020-03-11,194.8685302734375,202.9542999267578,184.36215209960938,200.76803588867188,16984790291,-0.029380849618490856,215.56539045061385,0.06828191158241452
2020-03-12,112.34712219238281,195.14793395996094,111.21070861816406,194.73892211914062,22134741655,-0.42347221465293294,198.8623809814453,0.16467886306171736
2020-03-13,133.20181274414062,137.42953491210938,95.1843032836914,112.68999481201172,27864623061,0.18562727860573336,183.1018829345703,0.18762729622139968
2020-03-14,123.30602264404297,134.484375,122.41447448730469,133.5824737548828,12740784545,-0.07429170741922175,166.73801640101843,0.18678216490125535
2020-03-15,125.21430206298828,132.2421417236328,121.85365295410156,123.24606323242188,12719251813,0.015475962795865161,155.9559086390904,0.18499556663454
2020-03-16,110.60587310791016,124.9961166381836,105.17144012451172,124.9961166381836,15984904590,-0.1166674150987117,142.90155792236328,0.18497231644901127
2020-03-17,113.9427490234375,118.98828125,110.40678405761719,110.40678405761719,12087490572,0.030169066268947553,130.49805886404855,0.18735746716305512
2020-03-18,114.84226989746094,116.02162170410156,111.74311065673828,113.8576431274414,11617854009,0.007894498612091683,119.06573595319476,0.1888611083437311
2020-03-19,136.59385681152344,140.52772521972656,114.73286437988281,114.83982849121094,16396753275,0.1894040141620661,122.52955518450055,0.11733733050048648
2020-03-20,132.73716735839844,150.8538055419922,122.60565948486328,136.64927673339844,18960388062,-0.02823472111521519,122.46317727225167,0.0974106824885453
2020-03-21,132.81871032714844,135.972412109375,127.16375732421875,133.1017608642578,13684083308,0.0006143190364296114,123.82213265555245,0.09138227633380737
2020-03-22,123.32115173339844,136.15164184570312,122.90933227539062,132.85113525390625,12497707224,-0.07150768570449428,123.5516826084682,0.09690985974370543
2020-03-23,134.91160583496094,134.91160583496094,121.86788177490234,123.36598205566406,14149877968,0.09398593784316334,127.02393014090401,0.08614854485050051
2020-03-24,138.76144409179688,141.9485321044922,133.1687774658203,135.1941375732422,14609068673,0.028536004986446484,130.5694580078125,0.0861557845822107
2020-03-25,136.19589233398438,141.40379333496094,134.30422973632812,138.9149627685547,13433092920,-0.01848893815284358,133.61997549874442,0.08792098613433838
2020-03-26,138.36155700683594,138.83056640625,134.8860321044922,136.190673828125,11367261176,0.015901101242766114,133.87250409807478,0.05178711300822391
2020-03-27,133.9379425048828,139.90269470214844,133.9379425048828,138.36993408203125,11396286629,-0.031971413141401506,134.0440434047154,0.05218016957436056
2020-03-28,130.9864959716797,134.03274536132812,126.96218872070312,134.03274536132812,12162403960,-0.022035925578709925,133.7822984967913,0.053007859189552066
2020-03-29,125.58373260498047,131.17408752441406,125.4500503540039,131.0153350830078,9938133669,-0.04124672033266197,134.10552433558874,0.04719529673092069
2020-03-30,132.904541015625,133.91146850585938,125.28968048095703,125.57789611816406,11841123306,0.05829424129056493,133.81880078996932,0.036512397138001765
2020-03-31,133.59356689453125,134.27413940429688,131.65289306640625,132.8209228515625,11065246317,0.005184366716448396,133.08053261893136,0.034302906823020035
2020-04-01,135.63455200195312,135.63455200195312,129.73094177246094,133.61231994628906,12456564435,0.01527757028175758,133.00034114292689,0.03444885033141744
2020-04-02,142.02914428710938,146.78709411621094,135.732177734375,135.732177734375,15322861686,0.047145747088574996,133.52428218296595,0.03863522255378076
2020-04-03,142.09130859375,146.89987182617188,139.619384765625,142.11045837402344,13184603402,0.0004376869758151436,134.68904876708984,0.03535595544553158
2020-04-04,145.21939086914062,145.37730407714844,140.121826171875,142.21517944335938,11946658257,0.02201459263306571,136.72231946672713,0.0327324726803894
2020-04-05,143.54664611816406,146.12852478027344,142.10208129882812,145.26101684570312,11280993591,-0.011518742372937596,139.28844996861048,0.025245091979496547
2020-04-06,169.13587951660156,169.27264404296875,143.5446014404297,143.60821533203125,21636382525,0.17826423737809294,144.46435546875,0.06513750193185568
2020-04-07,165.10194396972656,175.20413208007812,164.2033233642578,169.14744567871094,21659346091,-0.023850264996428838,148.9655521937779,0.06832428819338193
2020-04-08,172.64173889160156,173.21026611328125,164.49319458007812,165.24032592773438,17063110836,0.045667511481618295,154.2522931780134,0.06800947772771919
2020-04-09,170.80714416503906,172.8977813720703,167.98712158203125,172.76126098632812,14901696210,-0.010626600139346465,158.36343601771765,0.07003145988018067
2020-04-10,158.41244506835938,170.94976806640625,154.9144744873047,170.8292694091797,17980944616,-0.07256546063848213,160.69502694266183,0.07969770544104561
2020-04-11,158.2160186767578,161.16757202148438,155.29833984375,158.5389862060547,13555089447,-0.0012399681825301379,162.55168805803572,0.07999620345265576
2020-04-12,161.14242553710938,164.51695251464844,156.3205108642578,158.23239135742188,15123721386,0.01849627417518529,165.06537083217077,0.07914553075203525
2020-04-13,156.27955627441406,160.74969482421875,151.61448669433594,160.72067260742188,16465282133,-0.030177461003746964,163.22875322614397,0.037635976628401555
2020-04-14,157.5963897705078,160.94427490234375,155.86593627929688,156.35595703125,14723156630,0.008426140484949274,162.15653119768416,0.03772109526541841
2020-04-15,153.28689575195312,160.71112060546875,152.80284118652344,157.56564331054688,14171753737,-0.02734513160377705,159.3915536063058,0.03044506395884359
2020-04-16,172.15737915039062,173.1572723388672,150.3594207763672,153.20042419433594,22910469236,0.12310565300359055,159.5844443184989,0.06116082190393817
2020-04-17,171.63858032226562,174.27590942382812,169.75157165527344,172.2794189453125,16714684266,-0.003013514905287895,161.47389221191406,0.05184035973985445
2020-04-18,186.91400146484375,187.9404754638672,171.61807250976562,171.61807250976562,20160323443,0.08899759665861406,165.5736040387835,0.05860174236397829
2020-04-19,181.61495971679688,188.0989227294922,180.12081909179688,186.8619842529297,19146038381,-0.02835015946648367,168.49825177873885,0.06210491170601588
2020-04-20,172.2971649169922,186.0835418701172,170.32127380371094,181.480224609375,21266681335,-0.05130521634525309,170.78648158482142,0.0653127877600046
2020-04-21,172.73770141601562,175.178466796875,170.55284118652344,172.01771545410156,16458767984,0.0025568412529346496,172.94952610560827,0.06546055524383157
2020-04-22,182.59957885742188,183.75100708007812,171.82659912109375,172.67039489746094,17994666395,0.05709163292415953,177.13705226353235,0.06413414336229166
2020-04-23,185.02867126464844,189.0888671875,180.3406524658203,182.62017822265625,21275740032,0.013302836854422573,178.9758082798549,0.04815022445704086
2020-04-24,189.2369384765625,190.21038818359375,185.22210693359375,185.22210693359375,16788555028,0.022743865494742277,181.48985944475447,0.04785507240475616
2020-04-25,195.5153045654297,196.79237365722656,188.45953369140625,189.2073974609375,18260969748,0.0331772757444222,182.71861703055245,0.036857571503516894
2020-04-26,197.31753540039062,199.344970703125,194.76806640625,195.41358947753906,18335367012,0.009217850433584918,184.9618421282087,0.033422089293238456
2020-04-27,197.22471618652344,199.55279541015625,193.45416259765625,197.47572326660156,18670194595,-0.00047040529712094603,188.5229208809989,0.020168281122794632
2020-04-28,198.41539001464844,198.7865447998047,194.84942626953125,197.2735137939453,18217507467,0.006037143067803674,192.191162109375,0.019714171372076445
2020-04-29,216.96823120117188,218.4546356201172,198.12451171875,198.46519470214844,26397548759,0.09350505112105334,197.10096958705358,0.03203703263377271
2020-04-30,207.60205078125,227.52969360351562,206.43692016601562,216.9091339111328,28089191904,-0.04316844161041067,200.32573808942522,0.04133869398252545
2020-05-01,214.21910095214844,217.62802124023438,207.7808837890625,207.9017333984375,20816320834,0.03187372256679111,203.89461844308036,0.04168198270612047
2020-05-02,215.32537841796875,215.8475341796875,212.87867736816406,214.23008728027344,18260876092,0.005164233538947682,206.72462899344308,0.041392475259812433
2020-05-03,210.9331512451172,219.2708740234375,208.69236755371094,215.35206604003906,20469034664,-0.020398093365129433,208.66971697126115,0.04349382108686366
2020-05-04,208.17401123046875,211.82838439941406,199.0477294921875,210.89085388183594,22602446422,-0.013080637151445917,210.23390197753906,0.04427152471186927
2020-05-05,206.77439880371094,211.77862548828125,204.0311279296875,208.01300048828125,19004689099,-0.006723281251511781,211.42804609026228,0.04465386768008507
2020-05-06,204.0557861328125,211.5346221923828,204.04087829589844,206.48135375976562,20343543799,-0.013147723734789785,209.58341108049666,0.023115487116430963
2020-05-07,212.28941345214844,214.39247131347656,202.07484436035156,203.91285705566406,23594744655,0.04034988409481799,210.25303431919642,0.023781715192990736
2020-05-08,212.9915771484375,216.3276824951172,208.8307342529297,212.1982421875,20445139356,0.00330757754176636,210.07767377580916,0.020281534844135383
2020-05-09,211.60012817382812,214.73912048339844,209.07151794433594,213.1421661376953,18950547549,-0.006532882629624592,209.54549516950334,0.02020467868633963
2020-05-10,188.5995635986328,211.5522003173828,182.71116638183594,211.5522003173828,25211575193,-0.10869825445616221,206.35498264857702,0.045323685483319956
2020-05-11,185.912841796875,191.36233520507812,180.7183380126953,188.63218688964844,20054601647,-0.014245641667949727,203.17481558663505,0.04531789199412932
2020-05-12,189.3125,191.60134887695312,185.70179748535156,185.87733459472656,15899726284,0.018286301098228597,200.68025861467635,0.04704132999411727
2020-05-13,199.1932830810547,200.19732666015625,189.12770080566406,189.3740997314453,17054662289,0.05219297764835762,199.98561532156808,0.052796558664145087
2020-05-14,202.9490966796875,204.1175994873047,196.8688201904297,198.89151000976562,20150524861,0.018855121721672363,198.65128435407365,0.05048440329559405
2020-05-15,195.62266540527344,203.56639099121094,193.75567626953125,202.9553985595703,16602342092,-0.03609984668213273,196.17001124790735,0.0515553532169158
2020-05-16,200.6771240234375,202.7711944580078,194.5015869140625,195.61338806152344,15379081645,0.025837796493022314,194.60958208356584,0.053429224044034725
2020-05-17,207.15869140625,209.1609344482422,200.10279846191406,200.60887145996094,15470397303,0.03229848650838507,197.2608860560826,0.02967411258031286
2020-05-18,214.52505493164062,215.90846252441406,207.10906982421875,207.17977905273438,17411566928,0.035559036772175645,201.34834507533483,0.027713967392342147
2020-05-19,213.45111083984375,214.6049346923828,210.14305114746094,214.6049346923828,14346192779,-0.005006147613569434,204.79671805245536,0.02943741196972598
2020-05-20,210.09674072265625,214.71682739257812,207.97581481933594,213.4462432861328,12730175511,-0.015714933991157976,206.35435485839844,0.027271112925565166
2020-05-21,199.88360595703125,211.62518310546875,193.346435546875,210.129150390625,13308321229,-0.04861158117206166,205.9164276123047,0.03389654417399116
2020-05-22,207.169189453125,208.59153747558594,198.04086303710938,199.8371124267578,12041592114,0.036449129788362455,207.56593104771204,0.03268684343750925
2020-05-23,208.69439697265625,210.38645935058594,205.29421997070312,207.19448852539062,10665476768,0.007362134898328376,208.7112557547433,0.03180522563328361
2020-05-24,202.37034606933594,210.59507751464844,202.37034606933594,208.716064453125,11833299572,-0.03030292616887509,208.02720642089844,0.03199450518426082
2020-05-25,205.3197479248047,206.3614501953125,200.6675567626953,201.98265075683594,10415044124,0.014574278854364575,206.712162562779,0.028593246950884114
2020-05-26,201.90231323242188,205.75254821777344,200.2642822265625,205.2595672607422,10159741290,-0.016644452016541522,205.06233433314733,0.028870120067412516
2020-05-27,208.86343383789062,208.86343383789062,201.78506469726562,201.89300537109375,10631034756,0.034477666422055187,204.88614763532365,0.03250951647309506
2020-05-28,219.84042358398438,220.27650451660156,206.24266052246094,208.88543701171875,12212469604,0.05255582341240994,207.73712158203125,0.02987764143241417
2020-05-29,220.6751251220703,224.2168731689453,218.23805236816406,219.925048828125,12265816557,0.0037968519368642983,209.66654096330916,0.02830863103132039
2020-05-30,242.34559631347656,243.94314575195312,218.7444610595703,220.7172088623047,15027397867,0.0982007880562834,214.4738551548549,0.04379951862719554
2020-05-31,230.9757080078125,244.04525756835938,230.05282592773438,242.35137939453125,12234904813,-0.046916009527802616,218.56033543178015,0.04742959005889551
2020-06-01,246.99176025390625,248.2362823486328,230.48805236816406,230.86026000976562,13951727936,0.06934085140049451,224.51348005022322,0.05078269297692795
2020-06-02,237.21905517578125,252.2220001220703,233.2252960205078,246.82818603515625,13782107567,-0.03956692752858926,229.55872889927454,0.05471533530674011
2020-06-03,244.1793212890625,244.1793212890625,235.46444702148438,237.3952178955078,9861760817,0.02934109196296908,234.6038556780134,0.05459440082604514
2020-06-04,244.4263916015625,245.92897033691406,236.7653045654297,244.10528564453125,10170414304,0.0010118396234197746,238.1161368233817,0.05353877031020619
2020-06-05,241.22198486328125,247.32949829101562,240.6820526123047,244.34959411621094,9293963914,-0.01310990485636565,241.05140250069755,0.0545764507102946
2020-06-06,241.9313201904297,245.98104858398438,239.7245330810547,241.20135498046875,8114873845,0.0029405915366731428,240.99222019740515,0.04003316541288702
2020-06-07,245.16725158691406,245.4352569580078,236.32525634765625,241.9080810546875,9544883157,0.013375413294720584,243.01958356584822,0.03421020377482061
2020-06-08,246.30990600585938,246.64419555664062,241.5421905517578,245.17857360839844,8076783299,0.00466071390672762,242.92217581612724,0.021634642738562034
2020-06-09,244.9114532470703,248.34243774414062,242.3385467529297,246.17501831054688,8446545788,-0.005677614763718863,244.0210898263114,0.013687068719926015
2020-06-10,247.4449462890625,248.65115356445312,242.8197479248047,244.8220672607422,8792990206,0.01034452659686913,244.48760768345423,0.009084760272846238
2020-06-11,231.70266723632812,249.8883056640625,229.94297790527344,247.5485382080078,12356528860,-0.06361931932262788,242.66993277413505,0.026441707123168623
2020-06-12,237.4932098388672,239.3546905517578,229.6450653076172,231.62545776367188,8868955009,0.02499126432857568,242.13725062779017,0.028857152774740838
2020-06-13,238.90884399414062,239.19309997558594,235.88967895507812,237.54461669921875,7141624980,0.005960735282637852,241.7054683140346,0.028963183763830832
2020-06-14,234.1147003173828,239.10145568847656,232.95819091796875,238.9681854248047,7439385176,-0.020066832171668714,240.12653241838728,0.0288732721448678
2020-06-15,229.9289093017578,234.2378387451172,221.24176025390625,234.0583038330078,10536099884,-0.017879231889114333,237.78639003208704,0.02871649914212704
2020-06-16,234.41616821289062,236.39430236816406,228.4261474609375,229.76229858398438,7965648016,0.01951585350776286,236.2870635986328,0.03076923711836867
2020-06-17,233.0282745361328,235.9540557861328,229.34164428710938,234.49237060546875,7701391592,-0.005920639720965681,234.2275390625,0.029948121345141028
2020-06-18,232.10116577148438,234.57064819335938,228.95143127441406,232.89869689941406,6713800872,-0.003978524779853165,234.28446742466517,0.017383933781141826
2020-06-19,227.13829040527344,232.15411376953125,226.79518127441406,231.95497131347656,6946372590,-0.021382380177690008,232.80519321986608,0.015129343212664889
2020-06-20,229.27426147460938,231.4490203857422,226.640625,226.9763641357422,6252830566,0.009403835282570938,231.42882428850447,0.015639853473539155
2020-06-21,228.9898223876953,232.35894775390625,228.4929962158203,229.2161407470703,5600408178,-0.0012406062725255351,230.69669886997767,0.014333365491616373
2020-06-22,242.53318786621094,243.77601623535156,228.9347381591797,229.0033721923828,9079586552,0.05914396254513776,232.497310093471,0.025936598478997028
2020-06-23,244.14215087890625,244.86441040039062,239.75973510742188,242.53701782226562,6624530348,0.0066339911121064965,233.88673618861608,0.025429970394409952
2020-06-24,235.7724609375,248.50802612304688,232.8077392578125,244.18592834472656,8815030025,-0.03428203573727662,234.2787628173828,0.029583431473698796
2020-06-25,232.94448852539062,236.05340576171875,230.29660034179688,235.70285034179688,7010426122,-0.01199449842812228,234.39923749651228,0.030007452925784665
2020-06-26,229.6680450439453,233.9019317626953,229.25946044921875,232.8774871826172,7187490226,-0.014065340211250277,234.76063101632255,0.029219083256858517
2020-06-27,222.9597930908203,232.49342346191406,220.5645751953125,229.63148498535156,6918380955,-0.029208468909296514,233.85856410435267,0.03115625431963328
2020-06-28,225.34716796875,228.59828186035156,219.47267150878906,222.91448974609375,6205925718,0.01070764753067932,233.3381849016462,0.0316290540241909
2020-06-29,228.1948699951172,229.90321350097656,222.25498962402344,225.36143493652344,6726164653,0.012636955023823893,231.28985377720423,0.01906777440757999
2020-06-30,226.31500244140625,229.476806640625,224.815185546875,227.9684295654297,6094093001,-0.008237992176384878,228.7431182861328,0.017891383666225134
2020-07-01,231.11341857910156,232.75611877441406,224.8357391357422,226.13458251953125,6463737443,0.021202377597294486,228.0775408063616,0.01795938609861437
2020-07-02,229.39219665527344,232.39688110351562,225.4619598388672,231.28890991210938,6212210566,-0.00744752050491182,227.57007053920202,0.01764705846956581
2020-07-03,225.38706970214844,229.6293182373047,224.91397094726562,229.31895446777344,5109032700,-0.017459734949675898,226.95850263323103,0.01807344791874039
2020-07-04,229.07411193847656,230.05413818359375,225.13331604003906,225.28848266601562,5228310135,0.016358712330749814,227.83197675432478,0.014773711433871696
2020-07-05,227.6645965576172,229.85671997070312,224.54449462890625,228.9761962890625,5292172429,-0.006153097654430395,228.1630379813058,0.014865519541141988
2020-07-06,241.51022338867188,242.13270568847656,227.02952575683594,227.6850128173828,8782917553,0.06081589777420948,230.0652313232422,0.02702820272341766
2020-07-07,239.07553100585938,242.68185424804688,234.21865844726562,240.97259521484375,6441497597,-0.01008111519525301,231.88816397530692,0.027226006943500487
2020-07-08,246.67001342773438,248.30886840820312,238.39837646484375,239.15997314453125,9892586411,0.03176603807977685,234.11053466796875,0.028338383643677648
2020-07-09,243.01596069335938,247.2916717529297,239.89865112304688,246.748291015625,8429099199,-0.014813526312331904,236.0567866734096,0.029204155257750303
2020-07-10,240.9849853515625,242.8837890625,236.73052978515625,242.86801147460938,7281370522,-0.008357374289335584,238.2850603376116,0.02802765394713206
2020-07-11,239.4581756591797,241.52748107910156,238.33123779296875,241.04478454589844,5643067316,-0.006335704650459517,239.76849801199776,0.028469662328954023
2020-07-12,242.13169860839844,243.31114196777344,237.7702178955078,239.4596405029297,6596394718,0.011164884814891307,241.8352268763951,0.02791448196323002
2020-07-13,239.60458374023438,244.31051635742188,238.2323760986328,242.18186950683594,7787751468,-0.010436943542246335,241.562992640904,0.016665999244989214
2020-07-14,240.21148681640625,242.0037841796875,237.7961883544922,239.97561645507812,7357458555,0.0025329360010484248,241.72527204241072,0.016197507011715923
2020-07-15,238.42352294921875,241.40269470214844,237.09617614746094,240.14364624023438,6189328448,-0.007443290455772633,240.54720197405135,0.008781557305471123
2020-07-16,233.64088439941406,239.00625610351562,231.6211700439453,238.45091247558594,5832057567,-0.020059424047782937,239.20790536063058,0.009926471620501228
